KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
342030050,2,竹原市,西野町,0,,,1025,462,563,380
342030060,2,竹原市,仁賀町,0,,,237,116,121,108
342030070,2,竹原市,田万里町,0,,,323,148,175,144
342030080,2,竹原市,吉名町,0,,,2560,1198,1362,1131
342030090,2,竹原市,小梨町,0,,,111,53,58,51
342030100,2,竹原市,高崎町,0,,,937,455,482,400
342030110,2,竹原市,福田町,0,,,795,373,422,367
342030121,3,竹原市,中町,0,,,1033,491,542,432
34203012101,4,竹原市,中町一丁目,0,,,86,38,48,41
34203012102,4,竹原市,中町二丁目,0,,,431,206,225,207
34203012103,4,竹原市,中町三丁目,0,,,409,197,212,122
34203012104,4,竹原市,中町四丁目,0,,,107,50,57,62
342030122,3,竹原市,床浦,0,,,926,419,507,434
34203012201,4,竹原市,床浦一丁目,0,,,201,83,118,96
34203012202,4,竹原市,床浦二丁目,0,,,202,93,109,103
34203012203,4,竹原市,床浦三丁目,0,,,492,229,263,217
34203012204,4,竹原市,床浦四丁目,0,,,31,14,17,18
342030123,3,竹原市,東町,0,,,1542,782,760,735
34203012301,4,竹原市,東町一丁目,0,,,252,125,127,123
34203012302,4,竹原市,東町二丁目,0,,,368,178,190,114
34203012303,4,竹原市,東町三丁目,0,,,269,128,141,127
34203012304,4,竹原市,東町四丁目,0,,,296,186,110,200
34203012305,4,竹原市,東町五丁目,0,,,357,165,192,171
342030124,3,竹原市,長浜,0,,,484,291,193,279
34203012401,4,竹原市,長浜一丁目,0,,,392,240,152,231
34203012402,4,竹原市,長浜二丁目,0,,,-,-,-,-
34203012403,4,竹原市,長浜三丁目,0,,,92,51,41,48
342030125,2,竹原市,忠海町,0,,,28,16,12,22
34204,1,三原市,,0,,,90573,43155,47418,39091
342040010,3,三原市,旭町,0,,,475,225,250,232
34204001001,4,三原市,旭町一丁目,0,,,263,132,131,136
34204001002,4,三原市,旭町二丁目,0,,,212,93,119,96
342040020,3,三原市,古浜,0,,,570,254,316,265
34204002001,4,三原市,古浜一丁目,0,,,252,117,135,113
34204002002,4,三原市,古浜二丁目,0,,,43,22,21,31
34204002003,4,三原市,古浜三丁目,0,,,275,115,160,121
342040030,3,三原市,東町,0,,,1154,566,588,571
34204003001,4,三原市,東町一丁目,0,,,301,134,167,141
34204003002,4,三原市,東町二丁目,0,,,442,241,201,231
34204003003,4,三原市,東町三丁目,0,,,411,191,220,199
342040040,3,三原市,館町,0,,,1165,533,632,485
34204004001,4,三原市,館町一丁目,0,,,429,200,229,187
34204004002,4,三原市,館町二丁目,0,,,736,333,403,298
342040050,3,三原市,城町,0,,,2603,1196,1407,1055
34204005001,4,三原市,城町一丁目,0,,,488,241,247,205
34204005002,4,三原市,城町二丁目,0,,,859,392,467,415
34204005003,4,三原市,城町三丁目,0,,,1256,563,693,435
342040060,3,三原市,本町,0,,,1200,553,647,605
34204006001,4,三原市,本町一丁目,0,,,283,137,146,142
34204006002,4,三原市,本町二丁目,0,,,342,152,190,179
34204006003,4,三原市,本町三丁目,0,,,575,264,311,284
342040070,3,三原市,港町,0,,,1248,530,718,566
34204007001,4,三原市,港町一丁目,0,,,542,226,316,252
34204007002,4,三原市,港町二丁目,0,,,234,110,124,101
34204007003,4,三原市,港町三丁目,0,,,472,194,278,213
342040080,3,三原市,西町,0,,,1052,490,562,530
34204008001,4,三原市,西町一丁目,0,,,601,283,318,307
34204008002,4,三原市,西町二丁目,0,,,451,207,244,223
342040090,3,三原市,宮浦,0,,,6315,2988,3327,3128
34204009001,4,三原市,宮浦一丁目,0,,,731,325,406,344
34204009002,4,三原市,宮浦二丁目,0,,,266,120,146,129
34204009003,4,三原市,宮浦三丁目,0,,,1647,817,830,732
34204009004,4,三原市,宮浦四丁目,0,,,577,280,297,292
34204009005,4,三原市,宮浦五丁目,0,,,1293,613,680,653
34204009006,4,三原市,宮浦六丁目,0,,,1801,833,968,978
342040100,3,三原市,皆実,0,,,4066,1832,2234,1894
34204010001,4,三原市,皆実一丁目,0,,,978,455,523,504
34204010002,4,三原市,皆実二丁目,0,,,481,211,270,186
34204010003,4,三原市,皆実三丁目,0,,,413,154,259,106
34204010004,4,三原市,皆実四丁目,0,,,642,319,323,354
34204010005,4,三原市,皆実五丁目,0,,,760,340,420,345
34204010006,4,三原市,皆実六丁目,0,,,792,353,439,399
342040110,3,三原市,宮沖,0,,,3091,1508,1583,1402
34204011001,4,三原市,宮沖一丁目,0,,,439,209,230,223
34204011002,4,三原市,宮沖二丁目,0,,,404,196,208,188
34204011003,4,三原市,宮沖三丁目,0,,,402,192,210,169
34204011004,4,三原市,宮沖四丁目,0,,,328,166,162,183
34204011005,4,三原市,宮沖五丁目,0,,,1518,745,773,639
342040120,3,三原市,円一町,0,,,1354,628,726,600
34204012001,4,三原市,円一町一丁目,0,,,-,-,-,-
34204012002,4,三原市,円一町二丁目,0,,,51,22,29,1
34204012003,4,三原市,円一町三丁目,0,,,607,288,319,273
34204012004,4,三原市,円一町四丁目,0,,,222,100,122,112
34204012005,4,三原市,円一町五丁目,0,,,474,218,256,214
342040130,2,三原市,桜山町,0,,,-,-,-,-
342040140,2,三原市,糸崎町,0,,,-,-,-,-
342040191,3,三原市,木原,0,,,887,415,472,426
34204019101,4,三原市,木原一丁目,0,,,127,55,72,55
34204019102,4,三原市,木原二丁目,0,,,109,48,61,56
34204019103,4,三原市,木原三丁目,0,,,143,64,79,67
34204019104,4,三原市,木原四丁目,0,,,213,114,99,110
34204019105,4,三原市,木原五丁目,0,,,103,49,54,48
34204019106,4,三原市,木原六丁目,0,,,192,85,107,90
342040192,2,三原市,木原町,0,,,-,-,-,-
342040200,2,三原市,鉢ケ峰町,0,,,-,-,-,-
342040210,2,三原市,奥野山町,0,,,-,-,-,-
342040220,3,三原市,中之町,0,,,7042,3340,3702,2886
34204022001,4,三原市,中之町一丁目,0,,,1180,561,619,534
34204022002,4,三原市,中之町二丁目,0,,,968,464,504,372
34204022003,4,三原市,中之町三丁目,0,,,688,303,385,301
34204022004,4,三原市,中之町四丁目,0,,,920,444,476,416
34204022005,4,三原市,中之町五丁目,0,,,681,321,360,300
34204022006,4,三原市,中之町六丁目,0,,,1132,555,577,351
34204022007,4,三原市,中之町七丁目,0,,,377,184,193,167
34204022008,4,三原市,中之町八丁目,0,,,447,209,238,188
34204022009,4,三原市,中之町九丁目,0,,,649,299,350,257
342040230,2,三原市,中之町北,0,,,-,-,-,-
342040240,2,三原市,中之町南,0,,,115,58,57,40
342040250,2,三原市,駒ケ原町,0,,,60,32,28,23
342040260,3,三原市,西宮,0,,,1081,509,572,499
34204026001,4,三原市,西宮一丁目,0,,,661,311,350,314
34204026002,4,三原市,西宮二丁目,0,,,420,198,222,185
342040270,3,三原市,西野,0,,,2401,1125,1276,1049
34204027001,4,三原市,西野一丁目,0,,,751,346,405,333
34204027002,4,三原市,西野二丁目,0,,,541,249,292,240
34204027003,4,三原市,西野三丁目,0,,,472,232,240,180
34204027004,4,三原市,西野四丁目,0,,,372,166,206,176
34204027005,4,三原市,西野五丁目,0,,,265,132,133,120
342040280,3,三原市,頼兼,0,,,659,268,391,296
34204028001,4,三原市,頼兼一丁目,0,,,324,145,179,125
34204028002,4,三原市,頼兼二丁目,0,,,335,123,212,171
342040290,2,三原市,八坂町,0,,,-,-,-,-
342040300,2,三原市,大畑町,0,,,-,-,-,-
342040310,3,三原市,明神,0,,,3208,1534,1674,1394
34204031001,4,三原市,明神一丁目,0,,,726,344,382,302
34204031002,4,三原市,明神二丁目,0,,,1143,568,575,463
34204031003,4,三原市,明神三丁目,0,,,886,411,475,433
34204031004,4,三原市,明神四丁目,0,,,390,185,205,166
34204031005,4,三原市,明神五丁目,0,,,63,26,37,30
342040321,3,三原市,田野浦,0,,,859,416,443,381
34204032101,4,三原市,田野浦一丁目,0,,,311,138,173,152
34204032102,4,三原市,田野浦二丁目,0,,,429,222,207,179
34204032103,4,三原市,田野浦三丁目,0,,,119,56,63,50
342040322,2,三原市,青葉台,0,,,624,307,317,245
342040323,2,三原市,田野浦町,0,,,3,1,2,1
342040330,2,三原市,登町,0,,,7,3,4,4
342040341,3,三原市,宗郷,0,,,2817,1378,1439,1234
34204034101,4,三原市,宗郷一丁目,0,,,387,197,190,168
34204034102,4,三原市,宗郷二丁目,0,,,833,424,409,380
34204034103,4,三原市,宗郷三丁目,0,,,623,305,318,267
34204034104,4,三原市,宗郷四丁目,0,,,825,388,437,361
34204034105,4,三原市,宗郷五丁目,0,,,149,64,85,58
342040342,2,三原市,宗郷町,0,,,-,-,-,-
342040351,3,三原市,和田,0,,,1684,829,855,784
34204035101,4,三原市,和田一丁目,0,,,370,181,189,154
34204035102,4,三原市,和田二丁目,0,,,569,276,293,261
34204035103,4,三原市,和田三丁目,0,,,745,372,373,369
342040352,2,三原市,和田町,0,,,-,-,-,-
342040360,2,三原市,和田沖町,0,,,-,-,-,-
342040370,2,三原市,貝野町,0,,,208,98,110,95
342040381,3,三原市,須波,0,,,756,342,414,347
34204038101,4,三原市,須波一丁目,0,,,318,142,176,153
34204038102,4,三原市,須波二丁目,0,,,438,200,238,194
342040382,2,三原市,須波町,0,,,-,-,-,-
342040391,3,三原市,須波西,0,,,501,216,285,229
34204039101,4,三原市,須波西一丁目,0,,,85,34,51,40
34204039102,4,三原市,須波西二丁目,0,,,416,182,234,189
342040392,3,三原市,須波ハイツ,0,,,1696,777,919,680
34204039201,4,三原市,須波ハイツ一丁目,0,,,107,52,55,48
34204039202,4,三原市,須波ハイツ二丁目,0,,,719,308,411,271
34204039203,4,三原市,須波ハイツ三丁目,0,,,522,233,289,239
34204039204,4,三原市,須波ハイツ四丁目,0,,,348,184,164,122
342040393,2,三原市,須波西町,0,,,-,-,-,-
342040400,2,三原市,沖浦町,0,,,4,1,3,3
342040410,2,三原市,深町,0,,,1167,591,576,386
342040420,2,三原市,小坂町,0,,,1328,611,717,520
342040431,3,三原市,長谷,0,,,396,183,213,157
34204043101,4,三原市,長谷一丁目,0,,,49,23,26,18
34204043102,4,三原市,長谷二丁目,0,,,103,48,55,40
34204043103,4,三原市,長谷三丁目,0,,,201,91,110,79
34204043104,4,三原市,長谷四丁目,0,,,37,15,22,14
34204043105,4,三原市,長谷五丁目,0,,,6,6,-,6
342040432,2,三原市,長谷町,0,,,-,-,-,-
342040441,3,三原市,沼田,0,,,282,132,150,133
34204044101,4,三原市,沼田一丁目,0,,,59,26,33,23
34204044102,4,三原市,沼田二丁目,0,,,128,61,67,64
34204044103,4,三原市,沼田三丁目,0,,,95,45,50,46
342040442,2,三原市,沼田町,0,,,-,-,-,-
342040450,2,三原市,新倉町,0,,,-,-,-,-
342040460,3,三原市,八幡町,0,,,656,324,332,270
34204046001,4,三原市,八幡町宮内,0,,,27,14,13,13
34204046002,4,三原市,八幡町垣内,0,,,216,108,108,86
34204046003,4,三原市,八幡町屋中,0,,,17,8,9,7
34204046004,4,三原市,八幡町野串,0,,,81,43,38,30
34204046005,4,三原市,八幡町篝,0,,,40,19,21,16
34204046006,4,三原市,八幡町美生,0,,,99,46,53,46
34204046007,4,三原市,八幡町本庄,0,,,176,86,90,72
342040470,3,三原市,沼田東町,0,,,5579,2739,2840,2206
34204047001,4,三原市,沼田東町七宝,0,,,461,209,252,204
34204047002,4,三原市,沼田東町本市,0,,,215,115,100,95
34204047003,4,三原市,沼田東町納所,0,,,642,309,333,248
34204047004,4,三原市,沼田東町片島,0,,,517,252,265,211
34204047005,4,三原市,沼田東町末広,0,,,1508,753,755,625
34204047006,4,三原市,沼田東町釜山,0,,,756,378,378,278
34204047007,4,三原市,沼田東町末光,0,,,1073,524,549,384
34204047008,4,三原市,沼田東町両名,0,,,407,199,208,161
342040480,2,三原市,小泉町,0,,,2185,1026,1159,663
342040490,3,三原市,沼田西町,0,,,1552,736,816,556
34204049001,4,三原市,沼田西町惣定,0,,,1091,516,575,363
34204049002,4,三原市,沼田西町松江,0,,,361,177,184,146
34204049003,4,三原市,沼田西町小原,0,,,100,43,57,47
342040500,3,三原市,高坂町,0,,,609,303,306,253
34204050001,4,三原市,高坂町真良,0,,,514,260,254,213
34204050002,4,三原市,高坂町許山,0,,,95,43,52,40
342040511,3,三原市,幸崎能地,0,,,2587,1460,1127,1386
34204051101,4,三原市,幸崎能地一丁目,0,,,529,257,272,248
34204051102,4,三原市,幸崎能地二丁目,0,,,180,126,54,115
34204051103,4,三原市,幸崎能地三丁目,0,,,569,445,124,435
34204051104,4,三原市,幸崎能地四丁目,0,,,456,213,243,204
34204051105,4,三原市,幸崎能地五丁目,0,,,251,120,131,107
34204051106,4,三原市,幸崎能地六丁目,0,,,206,101,105,91
34204051107,4,三原市,幸崎能地七丁目,0,,,396,198,198,186
342040512,2,三原市,幸崎久和喜,0,,,328,162,166,143
342040513,2,三原市,幸崎渡瀬,0,,,291,141,150,117
342040514,3,三原市,幸崎町,0,,,12,5,7,3
34204051401,4,三原市,幸崎町能地,0,,,12,5,7,3
34204051402,4,三原市,幸崎町久和喜,0,,,-,-,-,-
34204051403,4,三原市,幸崎町渡瀬,0,,,-,-,-,-
342040520,3,三原市,鷺浦町,0,,,590,274,316,344
34204052001,4,三原市,鷺浦町須波,0,,,250,108,142,142
34204052002,4,三原市,鷺浦町向田野浦,0,,,340,166,174,202
342040530,2,三原市,学園町,0,,,-,-,-,-
342040540,2,三原市,,0,,,-,-,-,-
342040550,2,三原市,本郷町船木,0,,,1629,775,854,685
342040561,3,三原市,本郷北,0,,,1546,765,781,665
34204056101,4,三原市,本郷北一丁目,0,,,120,62,58,52
34204056102,4,三原市,本郷北二丁目,0,,,229,103,126,97
34204056103,4,三原市,本郷北三丁目,0,,,523,281,242,217
34204056104,4,三原市,本郷北四丁目,0,,,674,319,355,299
342040562,3,三原市,本郷南,0,,,4175,2050,2125,1691
34204056201,4,三原市,本郷南一丁目,0,,,686,336,350,280
34204056202,4,三原市,本郷南二丁目,0,,,281,145,136,106
34204056203,4,三原市,本郷南三丁目,0,,,663,337,326,259
34204056204,4,三原市,本郷南四丁目,0,,,867,420,447,336
34204056205,4,三原市,本郷南五丁目,0,,,737,357,380,307
34204056206,4,三原市,本郷南六丁目,0,,,811,400,411,348
34204056207,4,三原市,本郷南七丁目,0,,,130,55,75,55
342040563,2,三原市,本郷町本郷,0,,,4,2,2,2
342040571,3,三原市,下北方,0,,,523,215,308,192
34204057101,4,三原市,下北方一丁目,0,,,155,71,84,63
34204057102,4,三原市,下北方二丁目,0,,,368,144,224,129
342040572,2,三原市,本郷町下北方,0,,,-,-,-,-
342040580,2,三原市,本郷町上北方,0,,,543,258,285,216
342040590,2,三原市,本郷町善入寺,0,,,122,61,61,59
342040600,2,三原市,本郷町南方,0,,,1009,497,512,418
342040610,2,三原市,久井町莇原,0,,,106,50,56,45
342040620,2,三原市,久井町吉田,0,,,167,77,90,71
342040630,2,三原市,久井町江木,0,,,689,300,389,237
342040640,2,三原市,久井町下津,0,,,571,271,300,227
342040650,2,三原市,久井町泉,0,,,287,126,161,118
342040660,2,三原市,久井町和草,0,,,417,201,216,166
342040670,2,三原市,久井町羽倉,0,,,562,277,285,215
342040680,2,三原市,久井町坂井原,0,,,696,333,363,306
342040690,2,三原市,久井町小林,0,,,137,70,67,52
342040700,2,三原市,久井町山中野,0,,,246,116,130,97
342040710,2,三原市,久井町土取,0,,,69,32,37,27
342040720,2,三原市,大和町上徳良,0,,,490,237,253,206
342040730,2,三原市,大和町下徳良,0,,,1127,519,608,445
342040740,2,三原市,大和町萩原,0,,,362,181,181,153
342040750,2,三原市,大和町蔵宗,0,,,110,49,61,55
342040760,2,三原市,大和町篠,0,,,71,37,34,29
342040770,2,三原市,大和町福田,0,,,170,90,80,68
342040780,2,三原市,大和町大草,0,,,829,404,425,347
342040790,2,三原市,大和町平坂,0,,,204,100,104,82
342040800,2,三原市,大和町椋梨,0,,,406,210,196,188
342040810,2,三原市,大和町上草井,0,,,102,51,51,46
342040820,2,三原市,大和町下草井,0,,,105,53,52,51
342040830,2,三原市,大和町大具,0,,,243,109,134,106
342040840,2,三原市,大和町和木,0,,,801,320,481,258
342040850,2,三原市,大和町箱川,0,,,103,77,26,20
342040860,3,三原市,糸崎,0,,,3585,1692,1893,1610
34204086001,4,三原市,糸崎一丁目,0,,,393,184,209,160
34204086002,4,三原市,糸崎二丁目,0,,,261,127,134,133
34204086003,4,三原市,糸崎三丁目,0,,,632,311,321,258
34204086004,4,三原市,糸崎四丁目,0,,,440,197,243,212
34204086005,4,三原市,糸崎五丁目,0,,,712,346,366,327
34204086006,4,三原市,糸崎六丁目,0,,,574,278,296,256
34204086007,4,三原市,糸崎七丁目,0,,,321,137,184,148
34204086008,4,三原市,糸崎八丁目,0,,,252,112,140,116
34204086009,4,三原市,糸崎九丁目,0,,,-,-,-,-
342040870,3,三原市,糸崎南,0,,,-,-,-,-
34204087001,4,三原市,糸崎南一丁目,0,,,-,-,-,-
34204087002,4,三原市,糸崎南二丁目,0,,,-,-,-,-
342040880,3,三原市,新倉,0,,,1000,494,506,444
34204088001,4,三原市,新倉一丁目,0,,,376,175,201,200
34204088002,4,三原市,新倉二丁目,0,,,434,226,208,169
34204088003,4,三原市,新倉三丁目,0,,,190,93,97,75
342040920,3,三原市,南方,0,,,900,417,483,408
34204092001,4,三原市,南方一丁目,0,,,153,64,89,83
34204092002,4,三原市,南方二丁目,0,,,730,344,386,316
34204092003,4,三原市,南方三丁目,0,,,17,9,8,9
34205,1,尾道市,,0,,,131170,63468,67702,57519
342050010,2,尾道市,山波町,0,,,3558,1751,1807,1618
342050020,2,尾道市,尾崎本町,0,,,276,148,128,160
342050030,2,尾道市,尾崎町,0,,,23,8,15,8
342050040,3,尾道市,久保,0,,,952,379,573,487
34205004001,4,尾道市,久保一丁目,0,,,286,106,180,138
34205004002,4,尾道市,久保二丁目,0,,,323,133,190,189
34205004003,4,尾道市,久保三丁目,0,,,343,140,203,160
342050050,2,尾道市,東久保町,0,,,542,252,290,275
342050060,2,尾道市,西久保町,0,,,671,313,358,362
342050070,2,尾道市,防地町,0,,,810,498,312,297
342050080,2,尾道市,久保町,0,,,1142,520,622,451
342050090,2,尾道市,十四日元町,0,,,147,61,86,76
342050100,3,尾道市,長江,0,,,1926,893,1033,919
34205010001,4,尾道市,長江一丁目,0,,,449,201,248,227
34205010002,4,尾道市,長江二丁目,0,,,565,240,325,286
34205010003,4,尾道市,長江三丁目,0,,,912,452,460,406
342050110,2,尾道市,十四日町,0,,,206,72,134,53
342050120,3,尾道市,土堂,0,,,555,246,309,291
34205012001,4,尾道市,土堂一丁目,0,,,327,147,180,167
34205012002,4,尾道市,土堂二丁目,0,,,228,99,129,124
342050130,2,尾道市,東土堂町,0,,,270,121,149,143
342050140,2,尾道市,西土堂町,0,,,292,125,167,148
342050150,2,尾道市,東御所町,0,,,191,87,104,118
342050160,2,尾道市,西御所町,0,,,590,239,351,247
342050170,3,尾道市,新浜,0,,,1379,661,718,727
34205017001,4,尾道市,新浜一丁目,0,,,1118,536,582,565
34205017002,4,尾道市,新浜二丁目,0,,,261,125,136,162
342050180,2,尾道市,古浜町,0,,,703,302,401,343
342050190,2,尾道市,正徳町,0,,,442,208,234,207
342050200,2,尾道市,福地町,0,,,407,207,200,224
342050210,2,尾道市,吉和西元町,0,,,520,243,277,261
342050220,2,尾道市,沖側町,0,,,751,379,372,337
342050230,2,尾道市,東元町,0,,,529,248,281,278
342050240,2,尾道市,神田町,0,,,832,393,439,328
342050250,2,尾道市,手崎町,0,,,559,247,312,252
342050260,2,尾道市,吉浦町,0,,,756,348,408,326
342050270,2,尾道市,日比崎町,0,,,698,336,362,353
342050280,2,尾道市,吉和町,0,,,1113,524,589,452
342050290,2,尾道市,三軒家町,0,,,629,291,338,337
342050300,2,尾道市,天満町,0,,,1273,574,699,564
342050310,3,尾道市,栗原東,0,,,1502,707,795,694
34205031001,4,尾道市,栗原東一丁目,0,,,525,234,291,260
34205031002,4,尾道市,栗原東二丁目,0,,,977,473,504,434
342050320,3,尾道市,栗原西,0,,,1469,690,779,687
34205032001,4,尾道市,栗原西一丁目,0,,,806,380,426,378
34205032002,4,尾道市,栗原西二丁目,0,,,663,310,353,309
342050330,2,尾道市,東則末町,0,,,951,447,504,444
342050340,2,尾道市,西則末町,0,,,861,403,458,443
342050350,2,尾道市,潮見町,0,,,152,68,84,75
342050360,2,尾道市,桜町,0,,,409,194,215,167
342050370,2,尾道市,門田町,0,,,1912,904,1008,823
342050380,3,尾道市,栗原町,0,,,7502,3607,3895,3433
34205038001,4,尾道市,栗原町,0,,,2019,959,1060,936
34205038002,4,尾道市,栗原町,0,,,3906,1871,2035,1772
34205038003,4,尾道市,栗原町,0,,,1577,777,800,725
342050390,2,尾道市,久山田町,0,,,1078,480,598,521
342050400,3,尾道市,美ノ郷町,0,,,8338,4085,4253,3458
34205040001,4,尾道市,美ノ郷町,0,,,5270,2625,2645,2165
34205040002,4,尾道市,美ノ郷町,0,,,3068,1460,1608,1293
342050410,2,尾道市,木ノ庄町,0,,,1893,926,967,735
342050420,2,尾道市,原田町,0,,,1088,484,604,383
342050430,2,尾道市,西藤町,0,,,2191,1095,1096,761
342050440,2,尾道市,高須町,0,,,13125,6445,6680,5474
342050450,2,尾道市,東尾道,0,,,38,13,25,21
342050460,3,尾道市,長者原,0,,,-,-,-,-
34205046001,4,尾道市,長者原一丁目,0,,,-,-,-,-
34205046002,4,尾道市,長者原二丁目,0,,,-,-,-,-
342050470,3,尾道市,新高山,0,,,1966,979,987,916
34205047001,4,尾道市,新高山一丁目,0,,,454,222,232,189
34205047002,4,尾道市,新高山二丁目,0,,,870,412,458,387
34205047003,4,尾道市,新高山三丁目,0,,,642,345,297,340
342050480,2,尾道市,百島町,0,,,380,164,216,220
342050490,2,尾道市,浦崎町,0,,,2911,1380,1531,1136
342050500,3,尾道市,向東町,0,,,8388,3974,4414,3435
34205050001,4,尾道市,向東町,0,,,4483,2118,2365,1823
34205050002,4,尾道市,向東町,0,,,3905,1856,2049,1612
342050510,2,尾道市,向東町,0,,,-,-,-,-
342050520,3,尾道市,平原,0,,,3458,1665,1793,1169
34205052001,4,尾道市,平原一丁目,0,,,1033,467,566,311
34205052002,4,尾道市,平原二丁目,0,,,940,448,492,312
34205052003,4,尾道市,平原三丁目,0,,,768,389,379,284
34205052004,4,尾道市,平原四丁目,0,,,717,361,356,262
342050530,2,尾道市,御調町仁野,0,,,57,27,30,21
342050540,2,尾道市,御調町平木,0,,,21,11,10,9
342050550,2,尾道市,御調町大塔,0,,,119,59,60,39
342050560,2,尾道市,御調町菅,0,,,92,42,50,43
342050570,2,尾道市,御調町大蔵,0,,,158,80,78,58
342050580,2,尾道市,御調町白太,0,,,124,60,64,46
342050590,2,尾道市,御調町中原,0,,,111,55,56,36
342050600,2,尾道市,御調町大町,0,,,87,39,48,37
342050610,2,尾道市,御調町岩根,0,,,79,36,43,28
342050620,2,尾道市,御調町本,0,,,329,170,159,116
342050630,2,尾道市,御調町三郎丸,0,,,73,37,36,29
342050640,2,尾道市,御調町市,0,,,818,392,426,345
342050650,2,尾道市,御調町花尻,0,,,39,14,25,17
342050660,2,尾道市,御調町神,0,,,473,219,254,215
342050670,2,尾道市,御調町高尾,0,,,405,142,263,43
342050680,2,尾道市,御調町貝ケ原,0,,,524,235,289,199
342050690,2,尾道市,御調町平,0,,,101,54,47,38
342050700,2,尾道市,御調町釜窪,0,,,4,1,3,2
342050710,2,尾道市,御調町江田,0,,,89,44,45,31
342050720,2,尾道市,御調町国守,0,,,35,14,21,16
342050730,2,尾道市,御調町丸門田,0,,,454,209,245,155
342050740,2,尾道市,御調町丸河南,0,,,359,164,195,127
342050750,2,尾道市,御調町大田,0,,,516,250,266,196
342050760,2,尾道市,御調町徳永,0,,,236,113,123,89
342050770,2,尾道市,御調町今田,0,,,135,58,77,52
342050780,2,尾道市,御調町野間,0,,,66,31,35,23
342050790,2,尾道市,御調町植野,0,,,94,45,49,42
342050800,2,尾道市,御調町津蟹,0,,,176,84,92,69
342050810,2,尾道市,御調町福井,0,,,17,8,9,8
342050830,2,尾道市,御調町大原,0,,,48,25,23,21
342050840,2,尾道市,御調町綾目,0,,,196,90,106,85
342050850,2,尾道市,御調町公文,0,,,137,63,74,58
342050860,2,尾道市,御調町千堂,0,,,67,36,31,26
342050870,2,尾道市,御調町大山田,0,,,118,55,63,51
342050880,2,尾道市,御調町下山田,0,,,56,24,32,28
342050890,3,尾道市,向島町兼吉,0,,,1198,571,627,569
34205089001,4,尾道市,向島町兼吉,0,,,123,68,55,55
34205089002,4,尾道市,向島町兼吉,0,,,55,31,24,26
34205089003,4,尾道市,向島町兼吉,0,,,114,57,57,53
34205089004,4,尾道市,向島町兼吉,0,,,87,32,55,44
34205089005,4,尾道市,向島町兼吉,0,,,318,143,175,160
34205089007,4,尾道市,向島町兼吉,0,,,89,44,45,37
34205089008,4,尾道市,向島町兼吉,0,,,190,98,92,99
34205089009,4,尾道市,向島町兼吉,0,,,222,98,124,95
342050900,3,尾道市,向島町江奥,0,,,1938,919,1019,802
34205090001,4,尾道市,向島町江奥,0,,,838,398,440,348
34205090002,4,尾道市,向島町江奥,0,,,886,419,467,369
34205090003,4,尾道市,向島町江奥,0,,,214,102,112,85
342050910,3,尾道市,向島町歌島,0,,,3353,1645,1708,1438
34205091001,4,尾道市,向島町歌島,0,,,894,447,447,411
34205091002,4,尾道市,向島町歌島,0,,,37,15,22,19
34205091003,4,尾道市,向島町歌島,0,,,1085,536,549,439
34205091004,4,尾道市,向島町歌島,0,,,284,137,147,115
34205091005,4,尾道市,向島町歌島,0,,,1053,510,543,454
342050920,3,尾道市,向島町富浜,0,,,2910,1465,1445,1322
34205092001,4,尾道市,向島町富浜,0,,,93,44,49,39
34205092002,4,尾道市,向島町富浜,0,,,838,429,409,359
34205092003,4,尾道市,向島町富浜,0,,,316,164,152,164
34205092004,4,尾道市,向島町富浜,0,,,1199,591,608,559
34205092005,4,尾道市,向島町富浜,0,,,464,237,227,201
342050930,3,尾道市,向島町有道,0,,,1443,708,735,591
34205093001,4,尾道市,向島町有道,0,,,708,357,351,290
34205093002,4,尾道市,向島町有道,0,,,735,351,384,301
342050940,3,尾道市,向島町津部田,0,,,1093,498,595,418
34205094001,4,尾道市,向島町津部田,0,,,403,196,207,151
34205094002,4,尾道市,向島町津部田,0,,,341,156,185,141
34205094003,4,尾道市,向島町津部田,0,,,349,146,203,126
342050950,3,尾道市,向島町岩子島,0,,,483,225,258,209
34205095001,4,尾道市,向島町岩子島,0,,,160,80,80,65
34205095002,4,尾道市,向島町岩子島,0,,,134,60,74,64
34205095003,4,尾道市,向島町岩子島,0,,,189,85,104,80
342050960,3,尾道市,向島町立花,0,,,671,300,371,262
34205096001,4,尾道市,向島町立花,0,,,283,129,154,111
34205096002,4,尾道市,向島町立花,0,,,206,97,109,95
34205096003,4,尾道市,向島町立花,0,,,182,74,108,56
342050970,2,尾道市,,0,,,-,-,-,-
342050980,3,尾道市,因島土生町,0,,,4113,2021,2092,2116
34205098001,4,尾道市,因島土生町安郷区,0,,,111,69,42,74
34205098002,4,尾道市,因島土生町荒神区,0,,,253,145,108,158
34205098003,4,尾道市,因島土生町長崎上区,0,,,119,52,67,67
34205098004,4,尾道市,因島土生町長崎下区,0,,,139,73,66,79
34205098005,4,尾道市,因島土生町平木区,0,,,160,69,91,78
34205098006,4,尾道市,因島土生町塩浜東区,0,,,175,80,95,99
34205098007,4,尾道市,因島土生町塩浜南区,0,,,173,89,84,93
34205098008,4,尾道市,因島土生町塩浜北区,0,,,155,78,77,89
34205098009,4,尾道市,因島土生町赤松上区,0,,,324,151,173,181
